Date,Time,LogType,CurrentStatus,LatchedStatus,GeneralStatus,ProductNumber,BPMSet,TargetWeight,FullBagCount,TotalDumpWeight,IF5_CurrentStatus,IF5_WarningStatus,IF5_HopperLevel,IF5_TotalBase,IF5_TotalDry,IF5_TotalLIS,IF5_Total,IF5_DryPercent,IF5_OilPercent,IF5_LISPercent,IF5_WC_ConversionFactor
18/06/2021,10:53:20,T,650,650,1,1,50,151,8260,1248376,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:53:51,T,650,650,1,1,50,151,8278,1251096,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:54:22,T,650,650,1,1,50,151,8295,1253515,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:54:38,S,190,12,3,1,50,151,8302,1254572,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:55:09,T,190,12,3,1,50,151,8302,1254572,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:55:40,T,190,12,3,1,50,151,8302,1254572,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:55:44,S,191,12,1,1,50,151,8302,1254572,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:55:46,S,650,650,1,1,50,151,8302,1254572,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:55:50,S,692,650,3,1,50,151,8303,1254874,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:55:52,S,9,9,3,1,50,151,8303,1254874,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:56:23,T,9,9,3,1,50,151,8303,1254874,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:56:33,S,325,9,3,1,50,151,8303,1254874,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:57:04,T,325,9,3,1,50,151,8303,1254874,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:57:06,S,300,9,3,1,50,151,8303,1254874,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:57:08,S,600,9,1,1,50,151,8303,1254874,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:57:14,S,650,650,1,1,50,151,8304,1255025,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:57:20,S,7,7,3,1,50,151,8307,1255478,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:57:22,S,300,7,3,1,50,151,8307,1255478,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:57:24,S,550,7,3,1,50,151,8308,1255478,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:57:35,S,300,7,3,1,50,151,8308,1255478,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:57:39,S,550,7,3,1,50,151,8308,1255478,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:57:47,S,600,7,1,1,50,151,8308,1255478,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:57:49,S,650,650,1,1,50,151,8308,1255478,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:58:20,T,650,650,1,1,50,151,8330,1258954,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:58:51,T,650,650,2,1,50,151,8349,1261673,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:59:21,T,650,650,2,1,50,151,8355,1262580,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,10:59:52,T,650,650,1,1,50,151,8365,1264241,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:00:02,S,692,650,1,1,50,151,8374,1265453,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:00:05,S,190,12,3,1,50,151,8374,1265453,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:00:09,S,191,650,3,1,50,151,8374,1265453,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:00:11,S,650,650,1,1,50,151,8374,1265453,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:00:27,S,692,650,3,1,50,151,8383,1266813,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:00:29,S,190,12,3,1,50,151,8383,1266813,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:00:44,S,650,650,1,1,50,151,8383,1266813,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:00:50,S,692,650,1,1,50,151,8387,1267568,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:00:54,S,650,650,1,1,50,151,8388,1267568,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:01:25,T,650,650,1,1,50,151,8412,1271496,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:01:55,T,650,650,1,1,50,151,8438,1275272,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:02:10,S,190,12,3,1,50,151,8448,1276782,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:02:20,S,650,650,1,1,50,151,8449,1276782,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:02:22,S,692,12,3,1,50,151,8449,1276782,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:02:24,S,190,12,3,1,50,151,8449,1276782,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:02:32,S,191,650,3,1,50,151,8449,1276782,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:02:34,S,650,650,3,1,50,151,8449,1276782,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:02:36,S,190,12,3,1,50,151,8449,1276782,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:03:01,S,191,12,1,1,50,151,8449,1276782,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:03:03,S,650,650,1,1,50,151,8449,1276782,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:03:11,S,692,12,3,1,50,151,8453,1277537,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:03:13,S,190,12,3,1,50,151,8453,1277537,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:03:26,S,650,650,1,1,50,151,8454,1277537,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:03:56,T,650,650,1,1,50,151,8478,1281314,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:04:27,T,650,650,2,1,50,151,8497,1284036,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:04:58,T,650,650,1,1,50,151,8508,1285700,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:05:29,T,650,650,1,1,50,151,8527,1288720,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:05:49,S,692,650,1,1,50,151,8543,1291138,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:05:51,S,650,650,3,1,50,151,8544,1291138,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:06:02,S,692,650,3,1,50,151,8549,1292044,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:06:04,S,190,12,3,1,50,151,8549,1292044,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:06:14,S,692,650,3,1,50,151,8549,1292044,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:06:16,S,190,12,3,1,50,151,8549,1292044,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:06:28,S,650,650,1,1,50,151,8550,1292044,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:06:59,T,650,650,1,1,50,151,8574,1295821,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:07:30,T,650,650,1,1,50,151,8600,1299749,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:08:01,T,650,650,1,1,50,151,8620,1302770,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:08:32,T,650,650,1,1,50,151,8639,1305640,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:09:02,T,650,650,1,1,50,151,8662,1309114,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:09:33,T,650,650,1,1,50,151,8685,1312590,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:09:52,S,692,6,3,1,50,151,8694,1313950,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:09:54,S,6,6,3,1,50,151,8695,1313950,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:09:58,S,600,650,1,1,50,151,8695,1313950,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:10:00,S,650,650,1,1,50,151,8695,1313950,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:10:31,T,650,650,1,1,50,151,8720,1317877,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:11:01,T,650,650,1,1,50,151,8745,1321654,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:11:32,T,650,650,2,1,50,151,8764,1324525,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:12:03,T,650,650,2,1,50,151,8778,1326641,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:12:34,T,650,650,1,1,50,151,8798,1329661,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:13:04,T,650,650,1,1,50,151,8819,1332834,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:13:35,T,650,650,1,1,50,151,8843,1336458,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:14:06,T,650,650,1,1,50,151,8863,1339480,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:14:37,T,650,650,1,1,50,151,8886,1343109,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:15:08,T,650,650,2,1,50,151,8904,1345530,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:15:38,T,650,650,2,1,50,151,8923,1348399,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:16:03,S,692,650,3,1,50,151,8937,1350514,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:16:05,S,190,12,3,1,50,151,8937,1350514,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:16:36,T,190,12,3,1,50,151,8937,1350514,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:17:07,T,190,12,3,1,50,151,8937,1350514,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:17:37,S,300,12,3,1,50,151,8937,1350514,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:17:42,S,450,12,3,1,50,151,8937,1350514,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:17:44,S,300,12,3,1,50,151,8937,1350514,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:18:14,T,300,12,3,1,50,151,8937,1350514,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:18:25,S,600,12,1,1,50,151,8937,1350514,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:18:27,S,650,650,1,1,50,151,8937,1350665,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:18:58,T,650,650,1,1,50,151,8955,1353385,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:19:28,T,650,650,2,1,50,151,8971,1355652,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:19:59,T,650,650,1,1,50,151,8974,1356257,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:20:30,T,650,650,1,1,50,151,8995,1359433,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:21:01,T,650,650,1,1,50,151,9011,1361850,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:21:21,S,692,300,3,1,50,151,9027,1364116,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:21:23,S,300,300,3,1,50,151,9027,1364116,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:21:25,S,325,300,3,1,50,151,9027,1364116,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:21:40,S,300,300,3,1,50,151,9027,1364116,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:21:52,S,650,650,1,1,50,151,9027,1364116,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:22:23,T,650,650,1,1,50,151,9049,1367590,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:22:54,T,650,650,1,1,50,151,9072,1371216,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:23:24,T,650,650,1,1,50,151,9092,1374086,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:23:55,T,650,650,1,1,50,151,9115,1377560,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:24:26,T,650,650,1,1,50,151,9134,1380581,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:24:57,T,650,650,1,1,50,151,9157,1383904,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:25:27,T,650,650,2,1,50,151,9182,1387529,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:25:58,T,650,650,1,1,50,151,9199,1390097,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:26:27,S,692,650,1,1,50,151,9216,1392821,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:26:29,S,190,12,3,1,50,151,9216,1392821,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:27:00,T,190,12,3,1,50,151,9216,1392821,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:27:31,T,190,12,3,1,50,151,9216,1392821,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:28:01,T,190,12,3,1,50,151,9216,1392821,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:28:32,T,190,12,3,1,50,151,9216,1392821,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:28:42,S,191,12,1,1,50,151,9216,1392821,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:28:45,S,650,650,1,1,50,151,9217,1392821,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:29:15,T,650,650,2,1,50,151,9228,1394483,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:29:46,T,650,650,1,1,50,151,9239,1396297,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:30:17,T,650,650,1,1,50,151,9257,1399017,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:30:48,T,650,650,1,1,50,151,9277,1402039,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:31:18,T,650,650,2,1,50,151,9297,1404911,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:31:49,T,650,650,1,1,50,151,9320,1408539,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:32:20,T,650,650,1,1,50,151,9343,1412015,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:32:51,T,650,650,1,1,50,151,9366,1415641,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:33:22,T,650,650,2,1,50,151,9389,1418813,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:33:52,T,650,650,1,1,50,151,9412,1422438,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:34:23,T,650,650,1,1,50,151,9436,1426216,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:34:54,T,650,650,1,1,50,151,9453,1428634,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:35:25,T,650,650,1,1,50,151,9472,1431513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:35:56,T,650,650,1,1,50,151,9493,1434686,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:36:26,T,650,650,1,1,50,151,9510,1437255,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:36:57,T,650,650,1,1,50,151,9534,1440731,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:37:28,T,650,650,1,1,50,151,9553,1443755,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:37:59,T,650,650,1,1,50,151,9569,1446020,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:38:29,T,650,650,2,1,50,151,9591,1449494,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:39:00,T,650,650,1,1,50,151,9614,1452821,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:39:31,T,650,650,1,1,50,151,9630,1455390,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:40:02,T,650,650,1,1,50,151,9647,1457959,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:40:33,T,650,650,1,1,50,151,9666,1460831,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:41:03,T,650,650,1,1,50,151,9688,1464154,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:41:34,T,650,650,1,1,50,151,9712,1467781,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:42:05,T,650,650,1,1,50,151,9734,1471105,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:42:36,T,650,650,2,1,50,151,9748,1473078,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:43:07,T,650,650,1,1,50,151,9766,1475947,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:43:37,T,650,650,1,1,50,151,9784,1478667,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:44:08,T,650,650,1,1,50,151,9802,1481385,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:44:39,T,650,650,2,1,50,151,9826,1484861,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:44:51,S,40,40,1,1,50,151,9826,1485314,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:45:22,T,40,40,3,1,50,151,9826,1485314,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:45:26,S,300,40,3,1,50,151,9826,1485314,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:45:47,S,600,650,1,1,50,151,9826,1485314,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:45:49,S,650,650,1,1,50,151,9828,1485465,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:46:19,T,650,650,1,1,50,151,9853,1489242,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:46:50,T,650,650,1,1,50,151,9871,1491961,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:47:21,T,650,650,1,1,50,151,9892,1495133,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:47:52,T,650,650,1,1,50,151,9907,1497399,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:48:23,T,650,650,2,1,50,151,9927,1500269,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:48:53,T,650,650,1,1,50,151,9947,1503441,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:49:24,T,650,650,1,1,50,151,9971,1507067,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:49:55,T,650,650,2,1,50,151,9990,1509789,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:50:26,T,650,650,1,1,50,151,10009,1512813,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:50:34,S,692,650,1,1,50,151,10014,1513719,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:50:36,S,40,40,3,1,50,151,10014,1513719,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:51:07,T,40,40,3,1,50,151,10014,1513719,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:51:21,S,300,40,3,1,50,151,10014,1513719,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:51:33,S,600,40,1,1,50,151,10014,1513719,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:51:36,S,650,650,1,1,50,151,10015,1513870,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:52:06,T,650,650,1,1,50,151,10038,1517344,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:52:37,T,650,650,1,1,50,151,10060,1520818,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:53:08,T,650,650,1,1,50,151,10082,1523990,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:53:39,T,650,650,1,1,50,151,10105,1527464,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:54:09,T,650,650,1,1,50,151,10128,1530938,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:54:40,T,650,650,1,1,50,151,10148,1533960,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:55:11,T,650,650,2,1,50,151,10171,1537434,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:55:42,T,650,650,1,1,50,151,10189,1540154,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:56:13,T,650,650,2,1,50,151,10211,1543327,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:56:43,T,650,650,1,1,50,151,10227,1545896,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:57:14,T,650,650,1,1,50,151,10250,1549371,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:57:45,T,650,650,2,1,50,151,10261,1550881,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:58:16,T,650,650,1,1,50,151,10275,1553148,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:58:47,T,650,650,1,1,50,151,10298,1556624,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:59:17,T,650,650,2,1,50,151,10307,1557833,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,11:59:48,T,650,650,1,1,50,151,10322,1560254,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:00:19,T,650,650,1,1,50,151,10346,1563883,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:00:50,T,650,650,1,1,50,151,10364,1566602,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:01:20,T,650,650,1,1,50,151,10387,1569931,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:01:51,T,650,650,1,1,50,151,10412,1573859,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:02:22,T,650,650,1,1,50,151,10436,1577485,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:02:53,T,650,650,1,1,50,151,10456,1580506,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:03:24,T,650,650,1,1,50,151,10474,1583225,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:03:54,T,650,650,1,1,50,151,10489,1585492,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:04:25,T,650,650,1,1,50,151,10509,1588513,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:04:56,T,650,650,1,1,50,151,10529,1591534,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:05:27,T,650,650,1,1,50,151,10540,1593195,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:05:58,T,650,650,1,1,50,151,10557,1595764,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:06:28,T,650,650,1,1,50,151,10576,1598634,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:06:59,T,650,650,2,1,50,151,10600,1602108,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:07:30,T,650,650,1,1,50,151,10617,1604828,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:07:55,S,40,40,3,1,50,151,10629,1606641,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:08:25,T,40,40,3,1,50,151,10629,1606641,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:08:56,T,40,40,3,1,50,151,10629,1606641,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:09:27,T,40,40,3,1,50,151,10629,1606641,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:09:58,T,40,40,3,1,50,151,10629,1606641,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:10:28,T,40,40,3,1,50,151,10629,1606641,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:10:59,T,40,40,3,1,50,151,10629,1606641,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:11:07,S,300,40,3,1,50,151,10629,1606641,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:11:34,S,600,40,1,1,50,151,10629,1606641,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:11:38,S,650,650,1,1,50,151,10629,1606792,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:12:09,T,650,650,2,1,50,151,10653,1610418,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:12:40,T,650,650,1,1,50,151,10663,1611778,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:13:11,T,650,650,1,1,50,151,10684,1614952,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:13:41,T,650,650,2,1,50,151,10703,1617827,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:14:12,T,650,650,1,1,50,151,10721,1620546,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:14:43,T,650,650,1,1,50,151,10734,1622812,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:14:47,S,692,9,1,1,50,151,10738,1623115,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:14:49,S,9,9,3,1,50,151,10738,1623115,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:15:20,T,9,9,3,1,50,151,10738,1623115,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:15:47,S,300,9,3,1,50,151,10738,1623115,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:15:49,S,600,9,1,1,50,151,10738,1623115,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:15:57,S,650,650,3,1,50,151,10738,1623115,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:16:01,S,692,650,1,1,50,151,10740,1623568,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:16:03,S,9,9,3,1,50,151,10740,1623568,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:16:26,S,325,9,3,1,50,151,10740,1623568,0,0,0,0,0,0,0,0,0,0,0
18/06/2021,12:16:36,S,300,9,3,1,50,151,10740,1623568,0,0,0,0,0,0,0,0,0,0,0
